Timestamp,IR_Presence_L1,IR_Presence_L2,IR_Presence_L3,IR_Presence_L4,Vehicle_Count,Average_Speed_kmph,Car_Count,Bike_Count,Bus_Count,Truck_Count,Van_Count,Ambulance_Count,Fire_Truck_Count,Police_Car_Count,Vehicle_Density_Percent,Signal_Duration_Class
14:15:13,0,0,0,1,46,39.1,14,16,1,7,2,1,1,0,23.0,Emergency
14:15:22,0,1,0,0,48,47.8,15,16,0,5,7,0,1,0,24.0,Emergency
14:15:31,1,0,1,0,87,32.4,45,29,3,3,6,0,0,0,43.5,Low
14:15:41,1,1,1,1,88,47.8,53,23,3,2,4,1,1,1,44.0,Emergency
14:15:50,0,1,1,0,126,44.0,36,68,3,9,6,1,0,1,63.0,Emergency
14:15:59,1,1,0,1,51,45.4,4,32,2,2,8,0,0,0,25.5,Low
14:16:09,0,1,1,0,112,48.2,86,11,4,6,4,0,0,0,56.0,Medium
14:16:18,0,0,1,0,85,36.7,2,55,3,9,9,1,1,1,42.5,Emergency
14:16:27,1,0,0,1,75,49.6,4,61,0,2,3,0,1,0,37.5,Emergency
14:16:37,1,1,1,1,82,44.7,23,44,4,2,6,1,1,0,41.0,Emergency
14:16:46,0,1,1,0,27,42.6,12,10,2,0,0,0,0,1,13.5,Emergency
14:16:55,1,0,0,1,76,47.8,26,31,3,7,8,0,0,0,38.0,Low
14:17:05,0,0,1,1,79,37.8,37,29,0,7,3,1,1,1,39.5,Emergency
14:17:14,1,0,1,1,56,40.0,32,8,0,3,8,0,0,1,28.0,Emergency
14:17:23,1,0,1,1,62,53.9,25,23,0,2,9,0,1,0,31.0,Emergency
14:17:32,1,1,0,1,106,44.9,33,56,2,5,6,1,1,1,53.0,Emergency
14:17:42,0,1,1,0,36,44.7,10,8,3,9,5,0,0,1,18.0,Emergency
14:17:51,0,0,0,1,53,43.2,10,24,0,6,9,0,1,1,26.5,Emergency
14:18:00,1,0,0,0,79,50.1,11,55,2,1,7,1,0,0,39.5,Emergency
14:18:10,0,1,1,0,60,35.3,37,7,1,0,9,1,1,1,30.0,Emergency
14:18:19,1,0,1,0,99,34.8,29,58,1,6,1,0,0,0,49.5,Low
14:18:28,1,0,0,0,77,47.4,25,28,3,9,9,1,0,0,38.5,Emergency
14:18:38,0,1,0,0,68,47.8,24,24,0,9,7,1,1,1,34.0,Emergency
14:18:47,0,1,0,0,61,41.7,14,30,3,9,2,0,0,0,30.5,Low
14:18:56,1,1,0,1,95,35.8,52,30,2,8,3,0,0,0,47.5,Low
14:19:06,0,1,0,1,95,48.5,58,22,2,3,9,0,1,0,47.5,Emergency
14:19:15,1,0,0,1,90,40.5,51,27,4,4,0,1,1,1,45.0,Emergency
14:19:24,1,0,1,0,54,36.4,15,20,0,9,9,0,0,1,27.0,Emergency
14:19:34,1,1,1,1,94,46.0,68,10,1,2,9,1,1,0,47.0,Emergency
14:19:43,1,1,0,0,38,35.5,27,4,3,0,1,1,1,1,19.0,Emergency
14:19:52,1,0,1,0,60,34.5,17,29,4,5,2,0,1,1,30.0,Emergency
14:20:02,1,1,0,0,41,40.8,23,0,1,9,3,0,1,1,20.5,Emergency
14:20:11,1,0,0,1,67,32.8,13,38,0,6,5,1,1,0,33.5,Emergency
14:20:20,1,0,1,1,62,41.4,27,11,3,9,8,0,0,0,31.0,Low
14:20:30,0,1,0,0,69,40.8,29,22,4,0,7,1,1,1,34.5,Emergency
14:20:39,1,0,0,1,124,39.0,88,13,1,9,7,1,0,1,62.0,Emergency
14:20:48,1,0,1,0,73,36.7,51,4,0,6,9,1,0,0,36.5,Emergency
14:20:57,0,0,0,0,45,34.2,22,12,1,2,3,1,0,0,22.5,Emergency
14:21:07,1,1,0,0,103,45.6,63,27,3,2,7,0,0,0,51.5,Medium
14:21:16,0,0,0,1,98,42.7,68,25,1,0,4,0,0,0,49.0,Low
14:21:25,1,0,0,1,93,32.5,52,24,4,2,5,0,1,1,46.5,Emergency
14:21:35,1,1,1,1,56,35.2,27,13,0,5,8,1,1,0,28.0,Emergency
14:21:44,0,0,1,1,60,37.2,1,34,4,8,9,0,1,1,30.0,Emergency
14:21:53,0,1,1,1,81,36.9,51,14,4,9,2,0,1,0,40.5,Emergency
14:22:03,1,0,0,0,72,44.1,27,37,0,1,6,1,0,0,36.0,Emergency
14:22:12,0,1,0,0,79,42.8,53,6,1,9,7,0,0,0,39.5,Low
14:22:21,1,1,1,0,86,39.7,62,11,2,8,3,0,0,0,43.0,Low
14:22:31,1,0,0,0,58,48.9,5,38,0,9,3,1,1,1,29.0,Emergency
14:22:40,0,1,0,0,39,44.2,25,0,0,2,8,0,1,0,19.5,Emergency
14:22:49,1,0,0,0,81,44.7,47,22,3,6,1,0,1,1,40.5,Emergency
14:22:59,0,1,1,1,41,39.3,19,9,4,1,5,1,1,0,20.5,Emergency
14:23:08,0,0,1,0,109,41.6,34,64,3,2,1,1,0,1,54.5,Emergency
14:23:17,1,0,1,1,94,35.8,43,32,1,8,7,1,0,1,47.0,Emergency
14:23:27,1,0,1,0,100,39.1,36,54,0,2,3,0,1,1,50.0,Emergency
14:23:36,0,1,0,1,92,37.9,21,58,0,0,8,0,1,0,46.0,Emergency
14:23:45,1,0,0,0,47,35.0,33,3,0,1,4,1,1,1,23.5,Emergency
14:23:55,1,0,0,1,96,30.3,69,12,0,5,4,1,1,0,48.0,Emergency
14:24:04,1,1,1,1,62,43.0,11,32,4,3,8,0,1,0,31.0,Emergency
14:24:13,1,1,1,1,74,32.5,46,12,3,2,6,0,0,1,37.0,Emergency
14:24:22,0,0,0,1,51,51.7,40,5,1,2,1,0,0,0,25.5,Low
14:24:32,0,0,0,0,74,37.8,20,35,0,9,7,0,1,0,37.0,Emergency
14:24:41,1,1,1,0,49,36.0,12,29,2,0,2,0,1,0,24.5,Emergency
14:24:50,0,0,0,0,78,51.5,39,20,2,7,5,0,0,1,39.0,Emergency
14:25:00,0,1,0,1,41,44.1,13,11,2,7,5,0,0,0,20.5,Low
14:25:09,1,0,1,0,66,46.2,15,42,2,1,1,1,1,1,33.0,Emergency
14:25:18,0,0,1,0,90,37.7,45,31,0,1,8,1,0,1,45.0,Emergency
14:25:28,0,0,0,1,43,38.6,27,3,1,5,4,0,1,0,21.5,Emergency
14:25:37,1,1,1,1,151,45.1,93,41,1,4,6,0,1,1,75.5,Emergency
14:25:46,1,1,1,1,127,37.4,85,17,3,9,9,0,0,1,63.5,Emergency
14:25:56,0,0,0,0,46,40.8,33,1,1,8,2,0,1,0,23.0,Emergency
14:26:05,1,1,1,1,89,39.2,41,34,1,1,8,0,0,0,44.5,Low
14:26:14,0,0,0,0,58,37.6,31,3,4,9,7,1,0,1,29.0,Emergency
14:26:24,1,1,0,1,111,40.2,58,35,3,9,5,0,0,0,55.5,Medium
14:26:33,1,1,0,0,48,41.5,15,12,4,5,5,1,1,1,24.0,Emergency
14:26:42,0,0,1,1,61,47.6,32,16,4,1,4,1,1,0,30.5,Emergency
14:26:52,1,1,1,0,73,41.8,52,3,4,7,3,1,1,1,36.5,Emergency
14:27:01,0,0,1,1,81,39.2,24,39,4,8,3,0,0,1,40.5,Emergency
14:27:10,0,1,0,1,83,34.9,59,15,3,3,0,0,0,1,41.5,Emergency
14:27:20,1,0,1,0,86,37.3,37,38,2,7,0,0,1,0,43.0,Emergency
14:27:29,1,1,1,0,85,42.0,37,32,1,6,7,1,0,1,42.5,Emergency
14:27:38,0,1,0,0,12,44.6,4,3,1,2,0,0,1,0,6.0,Emergency
14:27:47,0,0,1,1,76,44.3,23,30,1,8,9,0,0,1,38.0,Emergency
14:27:57,1,1,0,1,91,28.9,46,26,2,3,8,0,1,1,45.5,Emergency
14:28:06,0,0,1,0,53,40.5,5,32,3,0,8,1,1,1,26.5,Emergency
14:28:15,0,0,1,1,34,38.7,15,3,1,6,4,0,1,1,17.0,Emergency
14:28:25,0,0,1,0,42,37.5,5,28,0,4,0,0,0,1,21.0,Emergency
14:28:34,0,0,1,0,42,39.3,22,12,4,0,3,1,0,0,21.0,Emergency
14:28:43,1,0,1,0,70,45.0,49,10,0,0,8,1,0,1,35.0,Emergency
14:28:53,0,0,1,1,54,38.8,13,20,3,9,5,0,0,1,27.0,Emergency
14:29:02,1,0,1,0,94,30.6,70,15,0,0,5,0,1,0,47.0,Emergency
14:29:11,1,1,0,1,120,38.9,84,23,4,2,3,0,1,0,60.0,Emergency
14:29:21,1,1,1,1,49,38.2,2,38,2,2,3,0,1,1,24.5,Emergency
14:29:30,1,1,1,0,27,36.6,13,1,1,5,4,1,0,0,13.5,Emergency
14:29:39,1,1,1,1,92,38.5,49,34,3,4,2,0,0,0,46.0,Low
14:29:49,0,1,1,0,62,34.8,34,14,0,6,5,0,1,0,31.0,Emergency
14:29:58,0,0,0,0,66,38.1,12,39,4,2,5,0,1,1,33.0,Emergency
14:30:07,1,0,1,0,29,33.9,9,2,4,1,7,1,1,1,14.5,Emergency
14:30:17,0,0,1,1,89,33.3,47,36,2,0,4,0,0,0,44.5,Low
14:30:26,0,0,0,0,38,32.7,20,2,3,2,7,1,0,1,19.0,Emergency
14:30:35,0,1,1,1,119,45.7,64,50,1,1,0,0,0,0,59.5,Medium
14:30:45,1,0,1,1,56,36.1,13,25,4,2,9,0,1,0,28.0,Emergency
14:30:54,0,1,0,1,84,34.0,49,23,0,1,9,0,1,0,42.0,Emergency
14:31:03,1,1,0,0,94,53.8,58,29,0,0,6,1,0,0,47.0,Emergency
14:31:12,1,0,1,0,118,39.5,76,29,3,6,0,0,0,0,59.0,Medium
14:31:22,1,0,1,0,27,35.5,4,3,3,4,9,0,1,0,13.5,Emergency
14:31:31,1,1,1,0,79,45.5,60,6,4,3,6,0,0,0,39.5,Low
14:31:40,1,1,0,1,67,44.1,27,28,3,5,2,0,0,1,33.5,Emergency
14:31:50,0,0,1,1,74,40.1,48,18,2,3,0,1,1,1,37.0,Emergency
14:31:59,1,1,1,1,66,48.9,3,49,2,4,3,1,1,0,33.0,Emergency
14:32:08,1,1,1,1,57,37.7,12,24,4,6,8,1,0,1,28.5,Emergency
14:32:18,1,0,0,1,72,28.4,43,18,4,4,1,0,1,0,36.0,Emergency
14:32:27,0,0,0,0,30,43.9,5,8,2,5,8,0,0,1,15.0,Emergency
14:32:36,1,0,1,1,39,51.7,18,5,2,7,3,1,1,0,19.5,Emergency
14:32:46,0,1,0,0,45,43.3,0,30,0,6,3,1,1,1,22.5,Emergency
14:32:55,1,0,0,0,27,34.3,4,10,2,4,3,0,0,0,13.5,Low
14:33:04,1,0,1,1,33,33.5,4,11,3,4,7,1,0,1,16.5,Emergency
14:33:14,0,1,0,0,20,36.1,0,2,1,8,2,1,1,1,10.0,Emergency
14:33:23,0,0,1,1,53,39.7,5,27,4,8,4,0,1,1,26.5,Emergency
14:33:32,0,1,0,0,56,33.1,27,18,0,5,2,1,0,1,28.0,Emergency
14:33:42,0,0,0,0,90,30.0,47,30,3,4,2,1,0,0,45.0,Emergency
14:33:51,0,0,1,1,57,45.8,22,14,3,4,9,0,0,1,28.5,Emergency
14:34:00,1,1,1,1,98,40.2,51,36,3,2,1,1,1,1,49.0,Emergency
14:34:10,0,1,0,0,34,40.0,19,0,3,6,3,0,1,1,17.0,Emergency
14:34:19,1,0,0,1,44,40.6,28,8,0,0,4,1,1,0,22.0,Emergency
14:34:28,1,1,1,0,71,40.5,24,30,1,7,5,0,1,0,35.5,Emergency
14:34:37,1,0,0,0,105,42.7,57,39,2,3,1,0,1,1,52.5,Emergency
14:34:47,0,1,1,0,110,41.5,52,36,1,6,9,1,1,0,55.0,Emergency
14:34:56,1,1,0,0,57,41.6,26,9,1,8,8,1,0,0,28.5,Emergency
14:35:05,0,0,0,1,58,34.8,39,11,3,1,0,1,0,1,29.0,Emergency
14:35:15,1,1,1,1,38,32.1,19,0,4,4,8,1,0,1,19.0,Emergency
14:35:24,0,1,0,0,96,50.4,72,7,2,9,3,1,0,1,48.0,Emergency
14:35:33,0,0,1,0,75,37.3,28,32,3,2,9,1,0,0,37.5,Emergency
14:35:43,1,0,1,1,121,37.2,71,39,0,6,1,0,0,1,60.5,Emergency
14:35:52,1,1,1,0,61,41.6,26,15,4,8,4,0,1,1,30.5,Emergency
14:36:01,1,0,0,1,44,43.2,9,14,3,5,8,0,0,1,22.0,Emergency
14:36:11,1,0,0,0,76,29.6,10,54,1,6,1,0,0,0,38.0,Low
14:36:20,1,1,1,0,47,38.2,14,20,3,0,6,1,0,0,23.5,Emergency
14:36:29,0,0,1,0,28,37.3,4,8,0,6,6,1,1,0,14.0,Emergency
14:36:39,0,1,0,0,73,45.5,18,37,4,6,4,0,0,1,36.5,Emergency
14:36:48,1,0,1,1,57,44.5,16,22,2,3,8,1,1,0,28.5,Emergency
14:36:57,0,1,1,0,41,46.9,12,18,1,4,4,0,0,0,20.5,Low
14:37:07,0,0,0,1,65,34.8,25,23,2,9,3,0,1,0,32.5,Emergency
14:37:16,1,1,0,0,112,40.0,48,42,4,9,8,1,0,0,56.0,Emergency
14:37:25,1,1,0,0,82,40.0,36,26,3,9,5,1,0,0,41.0,Emergency
14:37:35,1,1,0,1,68,51.0,19,30,4,3,9,0,0,0,34.0,Low
14:37:44,1,1,1,1,69,35.3,9,41,1,9,7,0,1,1,34.5,Emergency
14:37:53,1,0,1,0,90,47.5,25,49,4,3,5,0,1,1,45.0,Emergency
14:38:03,1,1,0,1,54,42.0,19,21,2,7,2,1,0,0,27.0,Emergency
14:38:12,0,0,0,0,140,39.5,82,42,1,6,4,0,1,1,70.0,Emergency
14:38:21,0,0,1,1,60,39.7,41,3,3,7,5,0,0,0,30.0,Low
14:38:30,0,1,1,1,46,44.2,16,18,1,2,4,0,1,0,23.0,Emergency
14:38:40,1,1,1,1,120,46.1,31,72,1,5,9,0,0,1,60.0,Emergency
14:38:49,1,0,1,0,58,35.1,16,26,0,8,7,0,0,1,29.0,Emergency
14:38:58,0,0,0,0,106,37.6,50,37,4,3,8,1,0,1,53.0,Emergency
14:39:08,1,1,0,1,54,34.7,11,22,3,8,4,1,0,1,27.0,Emergency
14:39:17,1,1,1,0,60,42.9,6,40,1,4,4,1,0,0,30.0,Emergency
14:39:26,0,0,0,0,63,40.6,12,36,1,8,0,1,1,0,31.5,Emergency
14:39:36,1,1,1,1,86,32.2,59,8,3,7,4,0,1,0,43.0,Emergency
14:39:45,1,0,0,1,38,43.2,19,9,2,0,4,1,1,1,19.0,Emergency
14:39:54,1,1,0,0,51,44.2,12,20,4,5,6,0,1,1,25.5,Emergency
14:40:04,0,1,0,1,69,37.6,1,42,4,8,9,0,0,1,34.5,Emergency
14:40:13,0,1,0,0,142,37.7,82,48,3,4,2,0,0,1,71.0,Emergency
14:40:22,1,0,0,1,64,38.7,40,14,0,1,7,0,0,0,32.0,Low
14:40:32,1,0,0,1,73,45.8,55,4,1,2,8,0,1,0,36.5,Emergency
14:40:41,0,1,0,0,99,38.0,43,44,4,1,5,0,0,1,49.5,Emergency
14:40:50,1,0,0,1,56,40.3,29,7,4,6,5,0,1,0,28.0,Emergency
14:41:00,0,1,1,0,37,37.8,7,26,2,0,2,0,0,0,18.5,Low
14:41:09,0,1,0,1,113,43.1,84,17,2,5,0,1,0,0,56.5,Emergency
14:41:18,0,0,1,0,27,34.0,4,14,0,4,3,1,0,0,13.5,Emergency
14:41:28,1,1,0,0,63,43.9,39,4,3,8,5,0,1,1,31.5,Emergency
14:41:37,1,0,1,1,112,33.4,51,57,0,1,0,0,0,0,56.0,Medium
14:41:46,1,0,1,1,44,47.2,17,11,1,4,9,0,1,0,22.0,Emergency
14:41:55,0,0,1,1,104,49.2,51,45,0,1,5,0,1,1,52.0,Emergency
14:42:05,1,1,1,1,88,38.0,65,7,3,0,8,1,0,0,44.0,Emergency
14:42:14,1,1,0,0,79,39.0,59,3,1,7,6,0,1,1,39.5,Emergency
14:42:23,1,0,0,1,54,40.3,16,26,0,5,5,1,0,1,27.0,Emergency
14:42:33,1,0,0,0,72,37.9,6,49,1,9,6,1,0,0,36.0,Emergency
14:42:42,1,1,1,1,45,44.5,8,28,1,1,5,0,1,0,22.5,Emergency
14:42:51,1,1,0,0,128,49.0,55,53,3,9,7,0,1,0,64.0,Emergency
14:43:01,0,1,1,1,67,41.8,33,24,0,4,4,0,0,0,33.5,Low
14:43:10,0,0,0,0,46,46.8,15,12,4,1,8,1,1,1,23.0,Emergency
14:43:19,1,0,0,1,69,39.0,38,19,1,0,4,1,1,1,34.5,Emergency
14:43:29,1,1,1,0,27,37.6,14,1,2,3,1,1,1,1,13.5,Emergency
14:43:38,0,0,0,0,62,38.6,40,6,1,9,2,0,1,0,31.0,Emergency
14:43:47,1,0,1,1,45,41.0,19,11,3,3,3,1,0,1,22.5,Emergency
14:43:57,1,0,1,0,113,35.5,72,23,1,5,8,0,1,0,56.5,Emergency
14:44:06,1,1,1,1,72,39.0,15,38,1,8,6,1,1,0,36.0,Emergency
14:44:15,1,0,1,0,116,35.8,32,70,1,7,5,1,0,0,58.0,Emergency
14:44:25,0,0,0,1,84,38.4,43,28,0,1,7,0,1,0,42.0,Emergency
14:44:34,1,0,1,0,62,37.4,2,37,2,8,7,1,1,1,31.0,Emergency
14:44:43,0,0,0,0,63,41.6,32,21,4,3,1,0,0,1,31.5,Emergency
14:44:53,0,1,0,1,55,34.5,21,14,4,9,3,1,0,0,27.5,Emergency
14:45:02,1,0,0,0,82,40.7,19,51,1,7,3,0,0,1,41.0,Emergency
14:45:11,0,0,1,0,64,35.6,33,20,0,1,6,1,1,1,32.0,Emergency
14:45:20,1,1,1,1,57,40.7,25,22,3,2,2,1,0,0,28.5,Emergency
14:45:30,1,0,0,0,53,43.9,29,9,1,8,5,1,0,0,26.5,Emergency
14:45:39,1,0,1,1,35,34.0,16,3,3,7,1,1,0,0,17.5,Emergency
14:45:48,0,1,1,1,53,42.1,9,30,4,3,2,1,1,0,26.5,Emergency
14:45:58,0,0,1,0,71,47.6,48,9,4,0,8,0,1,0,35.5,Emergency
14:46:07,1,1,1,0,85,40.0,23,42,4,6,8,0,1,1,42.5,Emergency
14:46:16,0,1,0,1,68,37.9,10,41,2,6,8,0,1,0,34.0,Emergency
14:46:26,0,1,0,0,49,34.6,37,2,4,0,2,0,0,0,24.5,Low
14:46:35,1,0,1,1,71,38.6,51,0,3,7,7,1,1,1,35.5,Emergency
14:46:44,1,1,0,1,33,41.2,1,8,1,9,9,0,0,1,16.5,Emergency
14:46:54,1,0,1,0,66,43.0,27,19,3,9,5,1,0,1,33.0,Emergency
14:47:03,0,0,0,1,18,37.1,2,4,3,1,2,1,0,1,9.0,Emergency
14:47:12,0,0,0,1,84,46.3,28,37,2,5,8,1,0,1,42.0,Emergency
14:47:22,0,1,1,0,82,43.0,44,19,0,8,9,0,0,1,41.0,Emergency
14:47:31,1,1,1,1,127,33.1,69,34,1,8,9,1,1,0,63.5,Emergency
14:47:40,0,0,0,1,40,45.7,1,25,4,0,8,1,1,0,20.0,Emergency
14:47:50,1,1,1,0,135,46.3,54,62,4,8,3,1,1,1,67.5,Emergency
14:47:59,0,1,1,0,40,47.2,17,6,4,8,1,1,1,1,20.0,Emergency
14:48:08,1,0,0,0,33,47.1,16,10,1,3,1,0,0,1,16.5,Emergency
14:48:18,1,1,1,0,36,45.4,27,2,2,3,0,0,0,0,18.0,Low
14:48:27,0,0,1,0,70,45.0,36,21,1,7,2,0,0,1,35.0,Emergency
14:48:36,1,0,0,0,70,37.2,33,28,0,1,2,1,0,1,35.0,Emergency
14:48:45,0,0,1,1,46,39.4,6,24,4,0,7,1,1,1,23.0,Emergency
14:48:55,1,0,0,0,64,46.8,39,4,0,8,9,0,1,0,32.0,Emergency
14:49:04,0,0,1,1,36,37.8,16,2,3,3,9,1,1,0,18.0,Emergency
14:49:13,1,0,0,1,71,49.2,55,3,1,3,4,0,1,1,35.5,Emergency
14:49:23,0,1,0,1,69,49.3,29,26,0,4,7,1,1,0,34.5,Emergency
14:49:32,0,0,1,0,19,41.0,5,3,1,2,4,1,0,1,9.5,Emergency
14:49:41,0,1,0,0,70,40.2,54,4,2,5,2,0,1,0,35.0,Emergency
14:49:51,0,1,1,1,109,43.0,52,36,4,3,8,1,0,1,54.5,Emergency
14:50:00,1,1,0,1,45,43.7,22,8,2,4,7,1,0,1,22.5,Emergency
14:50:09,0,1,1,1,55,32.1,15,26,3,2,8,0,0,1,27.5,Emergency
14:50:19,1,0,1,1,36,35.3,4,17,0,6,4,1,0,1,18.0,Emergency
14:50:28,1,0,1,1,104,36.5,75,6,4,6,8,0,0,1,52.0,Emergency
14:50:37,0,0,0,1,53,35.4,20,18,1,6,4,0,1,1,26.5,Emergency
14:50:47,0,1,1,1,36,28.2,5,18,4,8,0,0,0,0,18.0,Low
14:50:56,0,0,1,1,145,42.1,83,50,1,2,4,1,0,0,72.5,Emergency
14:51:05,0,1,0,1,129,40.4,73,45,2,0,6,1,0,0,64.5,Emergency
14:51:15,0,1,1,0,67,44.8,39,20,1,1,2,0,1,1,33.5,Emergency
14:51:24,0,0,1,0,71,40.8,43,15,0,8,5,0,0,0,35.5,Low
14:51:33,1,1,1,1,104,36.5,87,12,0,5,0,0,0,0,52.0,Medium
14:51:43,1,1,0,1,71,37.9,52,13,3,1,1,0,0,0,35.5,Low
14:51:52,1,1,0,0,132,40.6,72,45,3,3,7,1,0,1,66.0,Emergency
14:52:01,0,1,0,0,66,41.8,26,13,4,9,9,1,1,0,33.0,Emergency
14:52:10,0,1,0,0,47,40.7,25,5,3,5,6,1,1,0,23.5,Emergency
14:52:20,0,0,0,0,20,47.7,0,6,4,4,0,1,1,0,10.0,Emergency
14:52:29,0,1,0,1,99,40.8,60,25,1,7,2,1,0,1,49.5,Emergency
14:52:38,1,0,1,1,81,34.5,39,22,1,9,6,0,1,1,40.5,Emergency
14:52:48,0,1,0,0,102,33.9,45,36,4,7,5,1,0,0,51.0,Emergency
14:52:57,1,1,1,1,103,40.3,61,25,4,9,1,0,0,1,51.5,Emergency
14:53:06,1,1,1,0,46,37.9,1,31,3,6,1,0,0,0,23.0,Low
14:53:16,1,1,1,1,27,39.7,5,6,2,5,5,0,0,0,13.5,Low
14:53:25,1,0,1,0,63,45.2,37,5,4,6,8,1,1,1,31.5,Emergency
14:53:34,0,1,0,1,52,43.0,25,15,0,6,2,1,1,0,26.0,Emergency
14:53:44,0,0,1,0,39,41.1,16,12,1,1,4,1,1,1,19.5,Emergency
14:53:53,1,1,0,1,18,43.2,0,8,0,0,7,1,1,1,9.0,Emergency
14:54:02,1,0,0,1,81,35.2,25,43,3,3,6,0,0,0,40.5,Low
14:54:12,0,0,1,0,77,44.8,33,21,4,8,6,1,0,1,38.5,Emergency
14:54:21,0,0,1,1,88,41.2,45,33,3,1,3,0,0,0,44.0,Low
14:54:30,1,0,1,1,55,43.0,32,12,3,3,0,1,0,0,27.5,Emergency
14:54:40,0,0,0,1,153,33.4,84,52,3,4,7,0,0,1,76.5,Emergency
14:54:49,0,1,0,0,35,41.3,14,10,0,1,3,1,1,1,17.5,Emergency
14:54:58,0,1,1,1,125,33.8,80,33,0,6,5,1,0,0,62.5,Emergency
14:55:08,0,0,1,1,84,47.8,11,59,3,5,5,1,0,0,42.0,Emergency
14:55:17,0,0,1,0,51,40.7,2,32,2,4,6,1,0,1,25.5,Emergency
14:55:26,0,1,0,1,105,41.7,3,92,0,5,1,1,1,0,52.5,Emergency
14:55:35,0,1,1,0,43,45.2,27,1,2,8,0,1,0,1,21.5,Emergency
14:55:45,1,0,1,0,11,38.8,2,0,1,3,2,0,0,0,5.5,Low
14:55:54,1,0,0,1,45,41.5,17,16,1,5,3,1,0,0,22.5,Emergency
14:56:03,1,1,0,1,126,30.0,69,41,2,4,9,0,1,0,63.0,Emergency
14:56:13,1,0,1,1,20,42.8,7,0,1,0,9,1,0,1,10.0,Emergency
14:56:22,0,0,0,1,113,47.1,55,46,4,4,3,0,0,1,56.5,Emergency
14:56:31,1,0,0,0,74,47.3,25,41,3,2,0,0,1,1,37.0,Emergency
14:56:41,0,0,0,0,64,39.6,15,30,0,6,7,1,1,0,32.0,Emergency
14:56:50,0,1,0,0,76,36.6,59,4,0,2,6,0,0,1,38.0,Emergency
14:56:59,1,1,0,1,59,39.3,15,34,2,3,0,0,1,1,29.5,Emergency
14:57:09,1,0,1,1,58,41.0,29,16,0,6,2,1,0,0,29.0,Emergency
14:57:18,1,0,0,1,84,27.7,47,29,1,1,4,1,0,0,42.0,Emergency
14:57:27,0,0,1,0,57,40.6,21,19,4,1,8,1,0,0,28.5,Emergency
14:57:37,0,0,0,1,109,42.7,63,28,4,5,9,0,0,0,54.5,Medium
14:57:46,1,1,0,0,101,44.1,57,27,2,5,5,0,1,0,50.5,Emergency
14:57:55,1,0,0,0,96,39.9,39,40,1,5,8,1,0,1,48.0,Emergency
14:58:05,1,1,0,0,43,45.3,1,20,3,9,8,1,0,0,21.5,Emergency
14:58:14,1,1,1,0,47,41.8,21,12,3,0,8,0,0,0,23.5,Low
14:58:23,0,1,1,1,73,36.6,27,28,3,4,5,1,1,1,36.5,Emergency
14:58:33,1,0,0,0,133,32.9,70,45,3,3,8,0,0,1,66.5,Emergency
14:58:42,1,0,1,1,53,39.0,25,13,2,5,3,1,0,1,26.5,Emergency
14:58:51,1,1,0,0,33,30.2,12,11,2,0,3,0,1,0,16.5,Emergency
14:59:00,0,0,1,1,44,35.8,27,6,2,0,4,0,0,1,22.0,Emergency
14:59:10,0,1,1,0,121,49.8,78,23,3,3,9,0,1,1,60.5,Emergency
14:59:19,1,1,1,0,94,38.3,6,80,0,3,4,0,0,0,47.0,Low
14:59:28,0,0,0,0,88,44.9,58,17,2,1,9,0,1,0,44.0,Emergency
14:59:38,1,1,1,0,79,45.0,43,18,4,4,9,0,1,0,39.5,Emergency
14:59:47,0,1,0,0,97,34.8,39,40,1,9,7,0,0,0,48.5,Low
14:59:56,1,1,0,0,69,33.7,31,17,4,4,8,1,0,1,34.5,Emergency
15:00:06,0,1,0,1,33,35.1,12,8,4,6,0,1,1,0,16.5,Emergency
15:00:15,1,0,1,0,57,42.3,33,12,2,2,6,0,1,1,28.5,Emergency
15:00:24,1,1,0,1,81,36.7,14,51,3,9,2,1,0,0,40.5,Emergency
15:00:34,0,1,1,1,83,44.4,48,14,4,6,9,0,0,0,41.5,Low
15:00:43,1,1,0,0,86,37.0,69,13,1,2,0,1,0,0,43.0,Emergency
15:00:52,1,1,1,1,70,45.0,18,32,1,6,9,0,0,1,35.0,Emergency
15:01:02,0,0,1,1,82,40.9,51,18,0,3,5,0,1,0,41.0,Emergency
15:01:11,1,1,1,0,84,29.1,42,24,4,5,4,1,0,1,42.0,Emergency
15:01:20,1,1,1,0,78,33.2,13,52,0,0,8,0,1,0,39.0,Emergency
15:01:30,0,0,0,1,90,35.3,34,46,0,4,2,0,0,1,45.0,Emergency
15:01:39,1,1,0,1,31,49.4,12,1,3,8,3,0,0,0,15.5,Low
15:01:48,1,1,0,1,63,40.8,15,41,2,2,1,0,1,1,31.5,Emergency
15:01:58,1,0,0,1,28,38.7,4,7,4,8,4,0,0,0,14.0,Low
15:02:07,0,1,0,1,54,35.2,4,46,0,2,2,0,0,0,27.0,Low
15:02:16,1,1,0,1,90,37.6,2,69,3,4,9,1,0,0,45.0,Emergency
15:02:25,0,1,1,1,104,46.7,53,40,2,1,5,1,1,0,52.0,Emergency
15:02:35,1,0,1,1,49,35.2,23,12,0,4,8,0,0,0,24.5,Low
15:02:44,0,1,1,1,105,37.3,77,6,4,3,9,0,1,1,52.5,Emergency
15:02:53,1,0,0,0,37,43.5,12,5,1,7,6,1,1,1,18.5,Emergency
15:03:03,0,0,0,0,32,30.0,10,4,1,4,7,1,1,0,16.0,Emergency
